Sex,YOB,Handedness,Marital_Status,Education_Years,Retired,Language,Ethnicity,APOE4_Status,APOE_Alleles,APOE4_Dosage,CSF_Abeta_bl,CSF_Tau_bl,CSF_pTau_bl,GDS_Total,Depression_Binary,Hachinski_Score,ADAS_Total13,MMSE_Total,MoCA_Total,CDT_Total,CategoryFluency_Animals_Total,CategoryFluency_Animals_Pers,CategoryFluency_Animals_Intr,AVLT_T1,AVLT_T1_Err,AVLT_T2,AVLT_T2_Err,AVLT_T3,AVLT_T3_Err,AVLT_T4,AVLT_T4_Err,AVLT_T5,AVLT_T5_Err,AVLT_T6,AVLT_T6_Err,AVLT_ListB,AVLT_ListB_Err,AVLT_Delay30,AVLT_Delay30_Err,AVLT_Recognition,AVLT_Recognition_Err,TrailsA_Time,TrailsA_ErrCom,TrailsA_ErrOm,TrailsB_Time,TrailsB_ErrCom,TrailsB_ErrOm,FAQFINAN,FAQFORM,FAQSHOP,FAQGAME,FAQBEVG,FAQMEAL,FAQEVENT,FAQTV,FAQREM,FAQTRAVL,FAQ_Total
0.029903375,0.43798453,0.0,-0.01330111,0.18433152,0.0015227704,0.0,0.66520613,-0.039239917,0.0,0.0,-0.33648875,0.260474,-0.19198307,-0.031178614,0.0,0.070064045,0.25076574,-0.29654467,0.6366959,-0.0015299805,0.10563859,0.00011036708,0.0,0.15664247,0.037323438,0.099296845,-0.028023154,0.5391654,0.024616564,-0.025017831,-0.007768802,0.0667589,0.0,0.009968452,0.035415176,-0.13161814,-0.0035805663,-0.041716423,0.20748432,-0.029846737,0.57301086,0.26911107,0.0,0.0,0.05786168,0.031121684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027219132
-0.07294857,-1.8552843,0.0,-0.0026421677,0.0018432552,-0.009048973,0.0,-0.035110716,-0.042787466,0.0,0.0,-0.283873,-0.5422697,0.033946097,0.040588833,0.0,0.05669529,-0.08912317,0.256515,-0.44920707,-0.03421614,-0.045526903,-0.00018384866,0.0,-0.09411932,-0.006720058,0.034903985,-0.036490224,-0.4510152,0.009929825,-0.037195347,-0.002830804,-0.19848138,0.0,-0.041556828,-0.023888156,-0.13983764,-0.007143176,-0.03226309,0.029005488,-0.053847726,0.19155517,-0.34291252,0.0,0.0,-0.6909616,0.03547855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012309821
0.026021041,0.49213797,0.0,-0.00500061,-0.005877359,0.004182781,0.0,0.68109334,-0.10906766,0.0,0.0,-0.35578063,-0.36222973,0.049057364,0.05436918,0.0,0.013793787,-0.12040575,0.4473871,-0.023042448,-0.009700276,-0.07993372,-0.07899993,0.0,0.01235939,-0.011472672,0.069908544,-0.03522391,-0.2663804,0.0085356,0.005703643,-0.007768802,0.19279297,0.0,-0.05580026,-0.023393463,-0.23232469,-0.013535887,-0.04492779,-0.62752235,-0.025186677,-0.25905898,-0.4286505,0.0,0.0,0.18015194,0.031121684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027219132
0.020618051,0.43544835,0.0,-0.0075799553,-0.048807587,0.0015570547,0.0,-0.052177254,0.17814884,0.0,0.0,-0.44531944,-0.41966876,-0.011416236,-0.0504552,0.0,-0.0031539355,-0.06260807,0.47156453,0.11240761,-0.0043308055,-0.04386553,-0.07137452,0.0,-0.015908636,-0.014144709,0.052932806,-0.038180046,-0.26466468,0.00779538,-0.07211803,-0.007768802,-0.23252845,0.0,0.060095236,-0.020169765,-0.13272151,0.03593606,-0.04237008,-0.4664164,0.005547913,-0.1905866,-0.3062182,0.0,0.0,-0.11315599,-0.099274114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027219132
-0.0418694,0.42881587,0.0,-0.00094646163,0.049810108,0.004182781,0.0,-0.04697454,-0.1096624,0.0,0.0,-0.42716652,-0.17008843,-0.15176858,0.03192842,0.0,0.06799799,-0.045601595,0.3546813,-0.41184744,-0.00676581,0.12395809,-0.0586833,0.0,0.11754364,0.01609556,0.05462409,-0.02772186,-0.22715211,0.011299623,-0.01991305,-0.002830804,0.16642517,0.0,-0.04910604,-0.02892874,-0.15144052,-0.007143176,-0.019907571,-0.3974488,-0.021469904,-0.11658961,-0.18024671,0.0,0.0,-0.71932524,0.047014453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027219132
-0.14017563,-0.20194036,0.0,-0.0024595438,0.13451576,-0.0018982795,0.0,-0.050324146,-0.11949986,0.0,0.0,-0.31883457,-0.12950733,-0.43085948,-0.030666165,0.0,0.031498883,0.061181623,-0.3591428,-0.024642924,-0.007486076,0.018864736,0.19523823,0.0,0.22709167,-0.017008714,0.07804727,-0.03777402,-0.3580723,0.007793173,-0.083710395,-0.002306959,0.089086406,0.0,-0.013148334,0.037154604,0.2897389,-0.0038087764,-0.060077835,-0.6686201,0.00026823475,-0.5972631,0.534436,0.0,0.0,0.06106744,-0.16215126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027219132
-0.046964016,-0.07413516,0.0,-0.0059457337,0.18465829,0.0015227704,0.0,-0.04528606,0.05146212,0.0,0.0,-0.33410883,-0.5115974,-0.08508149,0.038140498,0.0,-0.05553526,0.38695988,-0.24832465,-0.33063456,-0.010888057,-0.0013665615,0.028300494,0.0,0.06813357,-0.009811614,0.10874838,-0.022270689,-0.30591118,0.008530521,0.08800702,0.0057534175,-0.02951147,0.0,0.024155475,0.056289583,0.20373976,0.007960457,0.29846105,0.6560754,0.21511509,0.5958292,0.39206588,0.0,0.0,-0.2689543,0.029349701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027219132
-0.05471715,-0.33086494,0.0,-0.0014041585,-0.02833914,0.0015227704,0.0,-0.050683815,-0.14296816,0.0,0.0,-0.26601702,-0.27486098,0.116928995,0.049396593,0.0,0.074374005,-0.064069554,0.41309536,-0.3261529,-0.010207812,-0.020274729,-0.08592911,0.0,0.052838806,-0.0075074146,0.040593356,-0.035541713,-0.38939574,0.008530521,-0.0676215,-0.002830804,-0.29612777,0.0,-0.06514417,-0.03099613,-0.12849624,-0.007143176,-0.04002311,-0.58672655,-0.05639637,-0.32426205,-0.17470841,0.0,0.0,0.52514714,0.0502051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027219132
-0.037451435,-0.0528816,0.0,-0.010743741,-0.008913206,0.0014853167,0.0,-0.050348453,0.07509048,0.0,0.0,-0.22180824,-0.6706717,-0.30571067,-0.05250928,0.0,-0.0018648193,-0.08681123,0.2835826,-0.23054284,-0.008462895,-0.5606471,-0.003196045,0.0,0.0932579,-0.006496775,0.098839074,0.04435715,-0.06397585,-0.03866432,-0.007134322,0.01060278,0.38457212,0.0,0.011057983,0.04786405,-0.101706535,-0.0014462614,-0.046502125,0.614724,0.016022272,0.5299782,-0.084508315,0.0,0.0,-0.1320865,0.027931036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027219132
-0.01921201,0.6734247,0.0,-0.014763001,-0.15697286,0.0008613709,0.0,-0.026042316,-0.05162881,0.0,0.0,-0.017991314,0.7730027,0.3807307,-0.17466712,0.0,-0.054706145,0.10218995,0.19652386,0.55504364,0.1640784,-0.011858513,-0.008433724,0.0,0.016473483,-0.014081866,-0.69411755,-0.050719954,0.33721402,0.00982669,0.15005402,-0.0017572038,0.11288654,0.0,0.023141248,-0.016155526,0.062173035,-0.020073358,-0.023961306,0.2585431,-0.0034150959,-0.3683551,-0.6764673,0.0,0.0,0.20018585,0.0054501267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01153781
